consult,date,link
东屿庙口后倾倒大量垃圾,2018-07-07,./index_18763.htm?id=951780&chnlId=19
空气中有酸臭味,2018-07-06,./index_18763.htm?id=951771&chnlId=19
枋湖工业小区一工厂深夜“排毒”,2018-07-06,./index_18763.htm?id=951757&chnlId=19
水泵房噪音,2018-07-05,./index_18763.htm?id=951732&chnlId=19
海沧区青春海岸小区附近有各种废气排放,2018-07-04,./index_18763.htm?id=951657&chnlId=19
九天湖恶臭,2018-07-03,./index_18763.htm?id=951614&chnlId=19
企业肆意排放臭气,2018-07-03,./index_18763.htm?id=951609&chnlId=19
海沧汇景雅苑小区噪声污染,2018-07-01,./index_18763.htm?id=951547&chnlId=19
同安潘涂做油漆臭气熏天,2018-06-30,./index_18763.htm?id=951538&chnlId=19
厦门湖里区后埔清洁员,2018-06-29,./index_18763.htm?id=951507&chnlId=19
喷漆污染环境,2018-06-28,./index_18763.htm?id=951476&chnlId=19
高浦居民区小作坊噪音污染扰民,2018-06-27,./index_18763.htm?id=951432&chnlId=19
公共卫生间味道很重，影响周围的居民,2018-06-26,./index_18763.htm?id=951385&chnlId=19
厦门市质远塑胶工业有限公司,2018-06-24,./index_18763.htm?id=951338&chnlId=19
同安滨海浪漫线金都海尚国际售楼处前沙滩垃圾遍地,2018-06-23,./index_18763.htm?id=951318&chnlId=19
同安吸毒的日子何时结束,2018-06-18,./index_18763.htm?id=951145&chnlId=19
家禽污染,2018-06-16,./index_18763.htm?id=951122&chnlId=19
工地噪音，粉尘,2018-06-15,./index_18763.htm?id=951104&chnlId=19
化粪池污水横流，臭气熏天,2018-06-15,./index_18763.htm?id=951098&chnlId=19
鼓浪屿康泰路5号前公厕西侧院子,2018-06-14,./index_18763.htm?id=951078&chnlId=19
后溪镇苏营村苏营一里218号,2018-06-12,./index_18763.htm?id=950963&chnlId=19
集美区灌口镇上塘村下村63号社污染严重,2018-06-12,./index_18763.htm?id=950961&chnlId=19
居民住宅经营餐厅油烟严重污染空气危害健康！,2018-06-11,./index_18763.htm?id=950935&chnlId=19
木屑到处飘,2018-06-08,./index_18763.htm?id=950881&chnlId=19
高考期间半夜施工,2018-06-07,./index_18763.htm?id=950828&chnlId=19
工厂污染,2018-06-06,./index_18763.htm?id=950825&chnlId=19
生产废气污染,2018-06-06,./index_18763.htm?id=950823&chnlId=19
博程塑胶生产噪音,2018-06-06,./index_18763.htm?id=950798&chnlId=19
环岛路环境问题,2018-06-06,./index_18763.htm?id=950790&chnlId=19
小区垃圾乱丢，垃圾遍地！,2018-06-02,./index_18763.htm?id=950664&chnlId=19
后坑垃圾焚烧处理厂环卫车辆跑冒滴漏，影响周边居民生活,2018-05-29,./index_18763.htm?id=950527&chnlId=19
弘信二期电子厂超标排放,2018-05-28,./index_18763.htm?id=950477&chnlId=19
杏林湾排污臭气熏天,2018-05-28,./index_18763.htm?id=950470&chnlId=19
海沧明达夜间偷排废气奇臭无比,2018-05-27,./index_18763.htm?id=950428&chnlId=19
江头后埔社区，制造噪音污染，导致附近居民不能安心...,2018-05-27,./index_18763.htm?id=950415&chnlId=19
马巷兴立公司非常养猪,2018-05-25,./index_18763.htm?id=950375&chnlId=19
同安老城区钟楼往双溪公园旁有栋建筑夜间气体排放,2018-05-24,./index_18763.htm?id=950344&chnlId=19
排放臭气,2018-05-23,./index_18763.htm?id=950264&chnlId=19
厦门湖里区分局龚炜煌就是垃圾,2018-05-22,./index_18763.htm?id=950232&chnlId=19
百度一下龚炜煌有惊喜,2018-05-22,./index_18763.htm?id=950220&chnlId=19
前埔不夜城大排档噪音扰民,2018-05-18,./index_18763.htm?id=950110&chnlId=19
烧烤摊油烟污染,2018-05-17,./index_18763.htm?id=950071&chnlId=19
翔安大道噪音污染,2018-05-17,./index_18763.htm?id=950057&chnlId=19
大学康城一里旁工地污染环境,2018-05-17,./index_18763.htm?id=950028&chnlId=19
湖里区鼓浪屿工业园噪声扰民,2018-05-15,./index_18763.htm?id=949965&chnlId=19
厦门博程塑胶噪音的投诉,2018-05-15,./index_18763.htm?id=949947&chnlId=19
投诉,2018-05-14,./index_18763.htm?id=949873&chnlId=19
幼儿园扰民,2018-05-11,./index_18763.htm?id=949806&chnlId=19
中山路金同城大厦空调外机、烟囱、排气系统拜放不合理,2018-05-11,./index_18763.htm?id=949782&chnlId=19
小区油烟挠民,2018-05-10,./index_18763.htm?id=949774&chnlId=19
马巷兴立工业有限公司非法养猪,2018-05-09,./index_18763.htm?id=949701&chnlId=19
杏林正新轮胎,2018-05-08,./index_18763.htm?id=949649&chnlId=19
湖东桥噪声污染,2018-05-07,./index_18763.htm?id=949574&chnlId=19
明发国际大酒店后门喇叭扰民,2018-05-05,./index_18763.htm?id=949551&chnlId=19
电子厂的尾气排不合理,2018-05-04,./index_18763.htm?id=949478&chnlId=19
铭爵山庄二期噪音灰尘污染,2018-05-03,./index_18763.htm?id=949447&chnlId=19
光污染,2018-05-02,./index_18763.htm?id=949415&chnlId=19
居民小区内幼儿园噪音等问题,2018-05-02,./index_18763.htm?id=949395&chnlId=19
同安官浔立交海翔大道噪音严重扰民,2018-05-02,./index_18763.htm?id=949394&chnlId=19
汽车喷漆污染空气,2018-04-28,./index_18763.htm?id=949326&chnlId=19
后坑垃圾厂恶臭,2018-04-26,./index_18763.htm?id=949190&chnlId=19
松柏屿后商家油烟扰民,2018-04-25,./index_18763.htm?id=949143&chnlId=19
昌宾路绿之豆浆投诉他凌晨4.30开机。他就4点揉面,2018-04-24,./index_18763.htm?id=949058&chnlId=19
昌宾路绿之豆浆凌晨4点揉面,2018-04-23,./index_18763.htm?id=948976&chnlId=19
金玖酒店噪音扰民问题！！,2018-04-22,./index_18763.htm?id=948950&chnlId=19
违建加盖楼层，把楼顶油烟排气管道堵和卫生间排气管...,2018-04-20,./index_18763.htm?id=948910&chnlId=19
投诉工厂污染环境,2018-04-17,./index_18763.htm?id=948724&chnlId=19
污染环境,2018-04-17,./index_18763.htm?id=948719&chnlId=19
融侨美灌口J2017P01地块夜间施工扰民,2018-04-16,./index_18763.htm?id=948623&chnlId=19
吕厝地铁噪音扰民,2018-04-15,./index_18763.htm?id=948613&chnlId=19
杏林信华工厂半夜噪音扰民,2018-04-13,./index_18763.htm?id=948551&chnlId=19
工地施工,2018-04-12,./index_18763.htm?id=948487&chnlId=19
厦门冠捷科技与厦门三维丝非法排放工业废气,2018-04-12,./index_18763.htm?id=948486&chnlId=19
汽车喷漆污染问题,2018-04-11,./index_18763.htm?id=948414&chnlId=19
工厂夜间排臭气,2018-04-09,./index_18763.htm?id=948294&chnlId=19
同安区环卫停车场发出恶臭又扰民,2018-04-07,./index_18763.htm?id=948230&chnlId=19
脏乱差,2018-04-04,./index_18763.htm?id=948162&chnlId=19
噪音扰民,2018-04-03,./index_18763.htm?id=948139&chnlId=19
熏得附近都是油烟味,2018-04-03,./index_18763.htm?id=948112&chnlId=19
噪音污染,2018-04-02,./index_18763.htm?id=948098&chnlId=19
噪音污染,2018-04-02,./index_18763.htm?id=948097&chnlId=19
集美区后溪镇焚烧航空垃圾,2018-04-02,./index_18763.htm?id=948094&chnlId=19
洒水车半夜作业放歌太扰人,2018-03-30,./index_18763.htm?id=947990&chnlId=19
噪声污染,2018-03-30,./index_18763.htm?id=947951&chnlId=19
荣坪新村晚上低频超标噪音几乎24小时没有停过,2018-03-29,./index_18763.htm?id=947931&chnlId=19
海沧区自由贸易试验区海景路河流污染，导致死鱼一片...,2018-03-29,./index_18763.htm?id=947903&chnlId=19
翔安巷北工业区工厂废气问题,2018-03-29,./index_18763.htm?id=947898&chnlId=19
环卫工人工作作风问题,2018-03-28,./index_18763.htm?id=947839&chnlId=19
松柏愉味麻辣烫,2018-03-27,./index_18763.htm?id=947837&chnlId=19
龙湖春江郦城旁杏苑初中工程深夜施工扰民,2018-03-27,./index_18763.htm?id=947809&chnlId=19
翔安巷北工业区废气无过滤排放至空气污染,2018-03-23,./index_18763.htm?id=947668&chnlId=19
噪音 扰民 气味,2018-03-23,./index_18763.htm?id=947639&chnlId=19
昌宾路绿之豆浆,2018-03-23,./index_18763.htm?id=947638&chnlId=19
噪音 气味,2018-03-23,./index_18763.htm?id=947637&chnlId=19
噪音、油烟投诉,2018-03-22,./index_18763.htm?id=947591&chnlId=19
晚上施工扰民,2018-03-22,./index_18763.htm?id=947584&chnlId=19
举报燃烧废物造成空气污染,2018-03-21,./index_18763.htm?id=947549&chnlId=19
海翔大道噪音问题,2018-03-19,./index_18763.htm?id=947459&chnlId=19
集美莲花新城三期海翔大道噪音问题,2018-03-19,./index_18763.htm?id=947443&chnlId=19
喷绘味道很刺鼻,2018-03-16,./index_18763.htm?id=947354&chnlId=19
积水不退,2018-03-16,./index_18763.htm?id=947338&chnlId=19
宝嘉誉园附件秸秆焚烧,2018-03-14,./index_18763.htm?id=947242&chnlId=19
噪音扰民,2018-03-13,./index_18763.htm?id=947218&chnlId=19
翔安新店垃圾和秸秆焚烧,2018-03-13,./index_18763.htm?id=947198&chnlId=19
华达欣严重污染,2018-03-12,./index_18763.htm?id=947155&chnlId=19
噪音扰民,2018-03-11,./index_18763.htm?id=947127&chnlId=19
油烟、泔水和污水未经处理直接排放到小区排水明沟,2018-03-11,./index_18763.htm?id=947123&chnlId=19
半夜施工，严重扰民,2018-03-09,./index_18763.htm?id=947060&chnlId=19
海沧新垵空气污染,2018-03-09,./index_18763.htm?id=947059&chnlId=19
油烟污染,2018-03-08,./index_18763.htm?id=947030&chnlId=19
荣坪新村15.16.17号楼后面厂噪音太扰民了,2018-03-06,./index_18763.htm?id=946982&chnlId=19
臭气熏天,2018-03-06,./index_18763.htm?id=946970&chnlId=19
儿童医院噪音扰民,2018-03-05,./index_18763.htm?id=946902&chnlId=19
厦门市儿童医院噪音扰民,2018-03-05,./index_18763.htm?id=946899&chnlId=19
噪声扰民投诉,2018-03-01,./index_18763.htm?id=946774&chnlId=19
我们要一个普通环境,2018-02-25,./index_18763.htm?id=946609&chnlId=19
员当湖水质存在问题,2018-02-18,./index_18763.htm?id=946488&chnlId=19
集美软件园三期b17旁边烧垃圾,2018-02-11,./index_18763.htm?id=946413&chnlId=19
邮轮码头客轮鹭江号鸣笛扰民,2018-02-11,./index_18763.htm?id=946407&chnlId=19
小区内销售家禽及噪音扰民,2018-02-10,./index_18763.htm?id=946388&chnlId=19
满天黑烟又臭，空气污染严重,2018-02-05,./index_18763.htm?id=946235&chnlId=19
同安区城东工业区爱科制冷工厂,2018-02-02,./index_18763.htm?id=946185&chnlId=19
工厂噪音扰民,2018-01-31,./index_18763.htm?id=946085&chnlId=19
餐馆油烟,2018-01-31,./index_18763.htm?id=946080&chnlId=19
文明城市不文明,2018-01-27,./index_18763.htm?id=945922&chnlId=19
滨海西大道严重扬尘和严重噪音扰民污染环境,2018-01-26,./index_18763.htm?id=945891&chnlId=19
福泉钢业排烟是否符合环保要求,2018-01-26,./index_18763.htm?id=945887&chnlId=19
村庄里开修车厂，汽车喷漆,2018-01-21,./index_18763.htm?id=945685&chnlId=19
“厦环(机)罚决字[2017]430号廖代伟”一...,2018-01-21,./index_18763.htm?id=945682&chnlId=19
餐馆噪音扰民,2018-01-18,./index_18763.htm?id=945531&chnlId=19
企业排放巨臭废气无人监管,2018-01-16,./index_18763.htm?id=945422&chnlId=19
湖里区高崎海堤路严重尘土污染,2018-01-15,./index_18763.htm?id=945415&chnlId=19
龙山南路115号旁工地每天凌晨施工噪声很大,2018-01-15,./index_18763.htm?id=945393&chnlId=19
厦门陈塘输变电工程资料错误,2018-01-11,./index_18763.htm?id=945281&chnlId=19
海沧万科城小炒店油烟直排业主家,2018-01-11,./index_18763.htm?id=945271&chnlId=19
湖里区塘边社清洁楼早晨噪音污染严重,2018-01-09,./index_18763.htm?id=945186&chnlId=19
同安区洪塘镇石材工业区工厂污染,2018-01-06,./index_18763.htm?id=945134&chnlId=19
半夜施工噪声扰民,2018-01-05,./index_18763.htm?id=945115&chnlId=19
海沧万科城空气污染问题,2018-01-05,./index_18763.htm?id=945112&chnlId=19
海沧万科城空气污染问题,2018-01-05,./index_18763.htm?id=945111&chnlId=19
同安西柯工业园排放废气,2018-01-04,./index_18763.htm?id=945032&chnlId=19
福泽路口站附近空气污染问题,2018-01-04,./index_18763.htm?id=945029&chnlId=19
KTV凌晨噪声扰民问题,2018-01-03,./index_18763.htm?id=944998&chnlId=19
工程车扰民,2018-01-02,./index_18763.htm?id=944952&chnlId=19
永同昌大厦不分节假日每天装修,2018-01-01,./index_18763.htm?id=944910&chnlId=19
无良企业长期排放恶毒臭气投诉无果,2017-12-31,./index_18763.htm?id=944892&chnlId=19
普利马石材夜间排放刺激气体,2017-12-29,./index_18763.htm?id=944870&chnlId=19
同安普利马石材死不悔改,2017-12-28,./index_18763.htm?id=944832&chnlId=19
集美莲花新城三期海翔大道噪音问题,2017-12-28,./index_18763.htm?id=944824&chnlId=19
五通街道乐安小学附近油漆味儿太重,2017-12-28,./index_18763.htm?id=944810&chnlId=19
黄厝片区曾山污水泵站,2017-12-25,./index_18763.htm?id=944653&chnlId=19
露天沙石供应、存放点扬尘污染,2017-12-25,./index_18763.htm?id=944612&chnlId=19
灌口龙湖嘉誉楼下开重口味火锅,2017-12-23,./index_18763.htm?id=944584&chnlId=19
投诉灌口嘉誉一期住宅楼下经营重油烟餐饮,2017-12-23,./index_18763.htm?id=944583&chnlId=19
厦门灌口龙湖嘉誉一期7号楼下开火锅等餐饮店铺,2017-12-22,./index_18763.htm?id=944570&chnlId=19
装修乱扔垃圾,2017-12-20,./index_18763.htm?id=944499&chnlId=19
好芽人音乐餐厅扰民,2017-12-14,./index_18763.htm?id=944314&chnlId=19
环境投诉,2017-12-12,./index_18763.htm?id=944223&chnlId=19
关于翔安肖厝对面大型信号塔离大型居住区太近导致辐...,2017-12-10,./index_18763.htm?id=944136&chnlId=19
厦门市集美区焚烧垃圾,2017-12-08,./index_18763.htm?id=944060&chnlId=19
集美新城居民区周边露天焚烧垃圾,2017-12-07,./index_18763.htm?id=944039&chnlId=19
杏北新城天天晚上放毒气,2017-12-06,./index_18763.htm?id=944003&chnlId=19
片区配电室影响家庭住房问题,2017-12-06,./index_18763.htm?id=943986&chnlId=19
杏北新城夜间排毒气,2017-12-05,./index_18763.htm?id=943935&chnlId=19
工厂噪声扰民,2017-12-01,./index_18763.htm?id=943800&chnlId=19
关于新阳隧道口一带空气污染,2017-11-30,./index_18763.htm?id=943686&chnlId=19
新垵村西片596号、596-1号排放大量有毒气体、粉尘,2017-11-29,./index_18763.htm?id=943682&chnlId=19
海沧大桥与仙岳高架路连接段交通噪音问题,2017-11-29,./index_18763.htm?id=943590&chnlId=19
彻夜排放无人管,2017-11-29,./index_18763.htm?id=943587&chnlId=19
普利马石材厂排污,2017-11-28,./index_18763.htm?id=943577&chnlId=19
普利马石材厂排放恶臭气体,2017-11-25,./index_18763.htm?id=943457&chnlId=19
普利马石材厂污染,2017-11-25,./index_18763.htm?id=943455&chnlId=19
普利马石材厂乱排污,2017-11-25,./index_18763.htm?id=943454&chnlId=19
黎明山川家具厂油漆空气污染,2017-11-25,./index_18763.htm?id=943451&chnlId=19
噪音扰民,2017-11-25,./index_18763.htm?id=943447&chnlId=19
普利马石材厂排污,2017-11-25,./index_18763.htm?id=943445&chnlId=19
普利马石材厂排污,2017-11-25,./index_18763.htm?id=943443&chnlId=19
普利马石材厂夜间偷排,2017-11-25,./index_18763.htm?id=943442&chnlId=19
新霞空气污染,2017-11-25,./index_18763.htm?id=943436&chnlId=19
塘边夜间污染,2017-11-24,./index_18763.htm?id=943434&chnlId=19
大量一次性餐具污染,2017-11-24,./index_18763.htm?id=943430&chnlId=19
环评开会通知,2017-11-24,./index_18763.htm?id=943385&chnlId=19
噪音很大,2017-11-23,./index_18763.htm?id=943362&chnlId=19
噪音和猪粪臭味,2017-11-22,./index_18763.htm?id=943326&chnlId=19
鑫塔水尚东边塔埔社区南边的空地污染情况,2017-11-22,./index_18763.htm?id=943287&chnlId=19
海沧东孚诗山北路工厂排放异味气体,2017-11-21,./index_18763.htm?id=943254&chnlId=19
塘边村消纳厂污染,2017-11-20,./index_18763.htm?id=943183&chnlId=19
同安区西溪里216号臭气熏天,2017-11-20,./index_18763.htm?id=943180&chnlId=19
新垵小学旁垃圾堆恶臭,2017-11-17,./index_18763.htm?id=943119&chnlId=19
塘边污染,2017-11-17,./index_18763.htm?id=943115&chnlId=19
废物,2017-11-17,./index_18763.htm?id=943114&chnlId=19
长乐路3号排法废弃,2017-11-17,./index_18763.htm?id=943113&chnlId=19
灌口医学院附近几乎每天晚上都在烧工业垃圾,2017-11-17,./index_18763.htm?id=943083&chnlId=19
深夜偷排无人监管,2017-11-17,./index_18763.htm?id=943079&chnlId=19
垃圾焚烧投诉事宜,2017-11-17,./index_18763.htm?id=943074&chnlId=19
集美区杏林南路路达工厂附近夜晚空气有异味,2017-11-16,./index_18763.htm?id=943057&chnlId=19
新阳街道新垵村西片596号、596-1号排放有毒气体,2017-11-16,./index_18763.htm?id=943055&chnlId=19
集美灌口中路附近乱焚烧垃圾,2017-11-16,./index_18763.htm?id=943008&chnlId=19
投诉好几年无果,2017-11-14,./index_18763.htm?id=942941&chnlId=19
天马山百果园附近地下泡沫厂排废气,2017-11-14,./index_18763.htm?id=942922&chnlId=19
塘边排污,2017-11-14,./index_18763.htm?id=942909&chnlId=19
塘边污染,2017-11-13,./index_18763.htm?id=942908&chnlId=19
塘边恶臭,2017-11-13,./index_18763.htm?id=942905&chnlId=19
工业污染,2017-11-13,./index_18763.htm?id=942904&chnlId=19
前埔南小区南面小溪流严重污染,2017-11-13,./index_18763.htm?id=942888&chnlId=19
定损中心附近，排污严重,2017-11-13,./index_18763.htm?id=942884&chnlId=19
臭味,2017-11-13,./index_18763.htm?id=942883&chnlId=19
台湾街16栋工商局宿舍天台垃圾如山,2017-11-06,./index_18763.htm?id=942625&chnlId=19
同安洪塘火炬三期同龙二路599号 厦门鑫瑞德光电...,2017-11-06,./index_18763.htm?id=942610&chnlId=19
海沧区鸿泰兴邦塑胶工艺制品店粉尘、有毒气体排放,2017-11-05,./index_18763.htm?id=942602&chnlId=19
空气好臭,2017-11-02,./index_18763.htm?id=942517&chnlId=19
灌口涌泉鱼福路出现大量垃圾焚烧,2017-11-02,./index_18763.htm?id=942495&chnlId=19
龙湖、欣悦湾片区,2017-11-02,./index_18763.htm?id=942489&chnlId=19
松柏清洁楼噪音污染,2017-11-02,./index_18763.htm?id=942487&chnlId=19
火烧灌口、烟没集美,2017-11-02,./index_18763.htm?id=942486&chnlId=19
塘边村空气恶臭！,2017-11-02,./index_18763.htm?id=942470&chnlId=19
塘边村空气恶臭！,2017-11-02,./index_18763.htm?id=942469&chnlId=19
塘边村空气恶臭,2017-11-02,./index_18763.htm?id=942468&chnlId=19
石材厂污染！,2017-11-02,./index_18763.htm?id=942467&chnlId=19
同安石窟急危,2017-11-02,./index_18763.htm?id=942466&chnlId=19
夜间臭屁熏天,2017-11-01,./index_18763.htm?id=942464&chnlId=19
